|AÑO|REGION|AUX_LOC|Departamento|Municipio|Total population|TONELADAS DE RESIDUOS|TONELADAS APROVECHADAS|Tasa de aprovechamiento|Ton_percapita_apro|kg_percapita_apro|Ton_percapita_disp|kg_percapita_disp
35|2021|CARIBE|ATLANTICO-BARRANQUILLA|ATLANTICO|BARRANQUILLA|1297082|1481722.98|137926.88999999998|8.515846082215289|0.10633629176875478|106.33629176875478|1.1423510464257465|1142.3510464257465
36|2017|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|54145|7725.0|240.40499999999997|3.018113956540816|0.004440022162711238|4.440022162711238|0.14267245359682335|142.67245359682335
37|2017|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|4348|7725.0|240.40499999999997|3.018113956540816|0.05529093836246549|55.290938362465496|1.7766789328426862|1776.6789328426862
38|2017|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|58493|7725.0|240.40499999999997|3.018113956540816|0.0041099789718427844|4.109978971842785|0.13206708495033595|132.06708495033595
39|2018|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|56167|120522.0|1037.364|0.8533805754363769|0.01846927911407054|18.469279114070538|2.145779550269731|2145.7795502697313
40|2018|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|4541|120522.0|1037.364|0.8533805754363769|0.22844395507597445|228.44395507597446|26.54085003303237|26540.85003303237
41|2018|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|60708|120522.0|1037.364|0.8533805754363769|0.017087764380312315|17.087764380312315|1.9852737695196678|1985.273769519668
42|2019|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|59530|22752.0|1008.402|4.244044355815192|0.016939391903242063|16.93939190324206|0.3821938518394087|382.1938518394087
43|2019|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|4730|22752.0|1008.402|4.244044355815192|0.21319281183932348|213.19281183932347|4.8101479915433405|4810.14799154334
44|2019|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|64260|22752.0|1008.402|4.244044355815192|0.015692530345471523|15.692530345471523|0.35406162464985996|354.06162464985994
45|2020|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|62159|27006.0|1201.1099999999997|4.258181713759402|0.019323187309963154|19.323187309963153|0.43446644894544634|434.46644894544636
46|2020|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|4862|27006.0|1201.1099999999997|4.258181713759402|0.24704031262854786|247.04031262854787|5.554504319210202|5554.504319210202
47|2020|CARIBE|ATLANTICO-GALAPA|ATLANTICO|GALAPA|67021|27006.0|1201.1099999999997|4.258181713759402|0.01792139777084794|17.92139777084794|0.402948329628027|402.948329628027
48|2017|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|116176|41065.95000000001|401.80950000000007|0.9689684343809313|0.003458627427351605|3.458627427351605|0.3534804951108664|353.4804951108664
49|2017|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|8075|41065.95000000001|401.80950000000007|0.9689684343809313|0.04975969040247679|49.75969040247679|5.085566563467494|5085.566563467494
50|2017|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|124251|41065.95000000001|401.80950000000007|0.9689684343809313|0.003233853248666007|3.233853248666007|0.3305080039597268|330.5080039597268
51|2018|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|119878|101149.16399999992|1585.5324600000004|1.5433271471409198|0.013226217154106677|13.226217154106678|0.8437675303224939|843.7675303224938
52|2018|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|8325|101149.16399999992|1585.5324600000004|1.5433271471409198|0.1904543495495496|190.4543495495496|12.15004972972972|12150.049729729719
53|2018|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|128203|101149.16399999992|1585.5324600000004|1.5433271471409198|0.012367358486150873|12.367358486150874|0.7889765762111645|788.9765762111645
54|2019|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|125521|102339.45000000004|1798.3392000000008|1.726884365238666|0.014326998669545342|14.326998669545342|0.8153173572549617|815.3173572549617
55|2019|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|8947|102339.45000000004|1798.3392000000008|1.726884365238666|0.20099912819939653|200.99912819939652|11.438409522745058|11438.409522745058
56|2019|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|134468|102339.45000000004|1798.3392000000008|1.726884365238666|0.013373733527679454|13.373733527679455|0.7610691763096056|761.0691763096056
57|2020|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|130135|131284.188|3456.3899999999985|2.5652183264346684|0.02656003381104237|26.56003381104237|1.0088307373112537|1008.8307373112538
58|2020|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|9431|131284.188|3456.3899999999985|2.5652183264346684|0.36649241861944637|366.49241861944637|13.920494963418513|13920.494963418512
59|2020|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|139566|131284.188|3456.3899999999985|2.5652183264346684|0.024765272344267217|24.765272344267217|0.9406602467649714|940.6602467649714
60|2021|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|132543|117112.64400000003|7619.6100000000015|6.108772795847977|0.05748783413684617|57.48783413684617|0.8835822638690842|883.5822638690843
61|2021|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|9552|117112.64400000003|7619.6100000000015|6.108772795847977|0.7976978643216082|797.6978643216081|12.260536432160807|12260.536432160807
62|2021|CARIBE|ATLANTICO-MALAMBO|ATLANTICO|MALAMBO|142095|117112.64400000003|7619.6100000000015|6.108772795847977|0.05362335057531934|53.62335057531934|0.8241855378444001|824.1855378444001
63|2017|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|26941|4821.318000000001|2.4770400000000006|0.05135044046150021|9.194313499870088e-05|0.09194313499870088|0.17895839055714344|178.95839055714345
64|2017|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|1172|4821.318000000001|2.4770400000000006|0.05135044046150021|0.0021135153583617754|2.1135153583617754|4.113752559726963|4113.752559726963
65|2017|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|28113|4821.318000000001|2.4770400000000006|0.05135044046150021|8.81101269875147e-05|0.08811012698751469|0.17149781239995734|171.49781239995735
66|2018|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|27728|20291.49|6.69237|0.03297029200945148|0.000241357833237161|0.241357833237161|0.7318050346220427|731.8050346220427
67|2018|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|1204|20291.49|6.69237|0.03297029200945148|0.005558446843853821|5.558446843853821|16.85339700996678|16853.397009966782
68|2018|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|28932|20291.49|6.69237|0.03297029200945148|0.00023131377021982582|0.23131377021982583|0.7013510991289922|701.3510991289921
69|2019|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|28861|21298.41|5.674799999999999|0.02663714519198684|0.00019662520356190013|0.19662520356190014|0.7379650739752607|737.9650739752607
70|2019|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|1233|21298.41|5.674799999999999|0.02663714519198684|0.00460243309002433|4.602433090024331|17.273649635036495|17273.649635036494
71|2019|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|30094|21298.41|5.674799999999999|0.02663714519198684|0.00018856914999667706|0.18856914999667707|0.7077294477304445|707.7294477304446
72|2020|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|29786|24282.057|9.030000000000001|0.037174128930500316|0.00030316255959175455|0.30316255959175453|0.8152171154233533|815.2171154233533
73|2020|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|1252|24282.057|9.030000000000001|0.037174128930500316|0.007212460063897764|7.2124600638977645|19.394614217252396|19394.614217252398
74|2020|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|31038|24282.057|9.030000000000001|0.037174128930500316|0.00029093369418132614|0.29093369418132614|0.7823331722404794|782.3331722404794
75|2021|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|30326|11921.435999999998|4.86|0.04075028827055777|0.0001602585240387786|0.1602585240387786|0.39310941106641156|393.10941106641155
76|2021|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|1268|11921.435999999998|4.86|0.04075028827055777|0.0038328075709779183|3.832807570977918|9.401763406940061|9401.763406940061
77|2021|CARIBE|ATLANTICO-PALMAR DE VARELA|ATLANTICO|PALMAR DE VARELA|31594|11921.435999999998|4.86|0.04075028827055777|0.00015382667595112998|0.15382667595112998|0.37733227828068616|377.3322782806862
78|2018|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|42803|7536.0|129.375|1.6877843549728488|0.0030225685115529287|3.0225685115529286|0.17606242553092072|176.0624255309207
79|2018|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|6461|7536.0|129.375|1.6877843549728488|0.02002399009441263|20.02399009441263|1.1663829128617862|1166.3829128617863
80|2018|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|49264|7536.0|129.375|1.6877843549728488|0.002626157031503735|2.626157031503735|0.15297174407275088|152.97174407275088
81|2019|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|45119|39270.0|1776.092999999999|4.327069570299904|0.039364635741040335|39.36463574104034|0.8703650346860524|870.3650346860525
82|2019|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|6576|39270.0|1776.092999999999|4.327069570299904|0.2700871350364962|270.0871350364962|5.971715328467154|5971.715328467154
83|2019|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|51695|39270.0|1776.092999999999|4.327069570299904|0.034357152529258125|34.35715252925812|0.7596479350033852|759.6479350033852
84|2020|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|46952|56436.0|4015.769999999999|6.642932043180869|0.08552926392911908|85.52926392911908|1.2019935253024365|1201.9935253024366
85|2020|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|6697|56436.0|4015.769999999999|6.642932043180869|0.5996371509631176|599.6371509631176|8.42705689114529|8427.05689114529
86|2020|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|53649|56436.0|4015.769999999999|6.642932043180869|0.07485265335793768|74.85265335793768|1.051948778169211|1051.948778169211
87|2021|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|47840|74395.5|7861.620000000002|9.55737327054485|0.16433152173913046|164.33152173913047|1.5550898829431439|1555.089882943144
88|2021|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|6781|74395.5|7861.620000000002|9.55737327054485|1.1593599764046603|1159.3599764046603|10.971169444034803|10971.169444034804
89|2021|CARIBE|ATLANTICO-PUERTO COLOMBIA|ATLANTICO|PUERTO COLOMBIA|54621|74395.5|7861.620000000002|9.55737327054485|0.14393035645630806|143.93035645630806|1.3620310869445817|1362.0310869445818
90|2017|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|29817|5871.015|1.2225000000000001|0.02081829966856756|4.1000100613743845e-05|0.041000100613743845|0.19690159975852703|196.90159975852703
91|2017|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|1556|5871.015|1.2225000000000001|0.02081829966856756|0.000785668380462725|0.785668380462725|3.7731458868894605|3773.1458868894606
92|2017|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|31373|5871.015|1.2225000000000001|0.02081829966856756|3.896662735473178e-05|0.03896662735473178|0.18713591304624996|187.13591304624995
93|2018|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|30739|24890.868000000006|4.70505|0.018899143195259763|0.0001530645108819415|0.1530645108819415|0.8097487881843913|809.7487881843913
94|2018|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|1595|24890.868000000006|4.70505|0.018899143195259763|0.00294987460815047|2.94987460815047|15.605559874608154|15605.559874608154
95|2018|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|32334|24890.868000000006|4.70505|0.018899143195259763|0.00014551401002041195|0.14551401002041195|0.7698047875301542|769.8047875301543
96|2019|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|32229|25510.176000000003|14.812199999999997|0.058030193330314624|0.00045959229265568266|0.4595922926556827|0.7915286232895841|791.5286232895841
97|2019|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|1629|25510.176000000003|14.812199999999997|0.058030193330314624|0.00909281767955801|9.09281767955801|15.660022099447517|15660.022099447517
98|2019|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|33858|25510.176000000003|14.812199999999997|0.058030193330314624|0.00043748006379585317|0.4374800637958532|0.7534460393407763|753.4460393407762
99|2020|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|33437|30808.661999999982|307.53000000000014|0.9883278776528963|0.009197296408170593|9.197296408170594|0.9213943236534373|921.3943236534374
100|2020|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|1647|30808.661999999982|307.53000000000014|0.9883278776528963|0.18672131147540993|186.72131147540995|18.705927140255|18705.927140255
101|2020|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|35084|30808.661999999982|307.53000000000014|0.9883278776528963|0.008765534146619547|8.765534146619547|0.8781399498346819|878.1399498346819
102|2021|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|34052|14342.31|9.060000000000002|0.06312986146967156|0.00026606366733231536|0.26606366733231535|0.42118847644778573|421.1884764477857
103|2021|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|1668|14342.31|9.060000000000002|0.06312986146967156|0.005431654676258994|5.431654676258995|8.598507194244604|8598.507194244605
104|2021|CARIBE|ATLANTICO-SABANAGRANDE|ATLANTICO|SABANAGRANDE|35720|14342.31|9.060000000000002|0.06312986146967156|0.00025363941769316917|0.25363941769316917|0.40152043673012316|401.52043673012315
105|2019|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|72224|4047.0|2.4899999999999998|0.061489224569019806|3.447607443509082e-05|0.03447607443509082|0.0560340053167922|56.034005316792204
106|2019|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|24781|4047.0|2.4899999999999998|0.061489224569019806|0.00010048020660990274|0.10048020660990274|0.16331060086356483|163.31060086356484
107|2019|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|97005|4047.0|2.4899999999999998|0.061489224569019806|2.5668779959795885e-05|0.025668779959795884|0.04171949899489717|41.71949899489717
108|2020|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|74713|61830.0|1293.8400000000004|2.0496851902545856|0.017317468178228695|17.317468178228694|0.8275668223736163|827.5668223736163
109|2020|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|25336|61830.0|1293.8400000000004|2.0496851902545856|0.05106725607830756|51.06725607830756|2.4404010104199556|2440.4010104199556
110|2020|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|100049|61830.0|1293.8400000000004|2.0496851902545856|0.0129320632889884|12.9320632889884|0.6179971813811233|617.9971813811233
111|2021|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|76188|76068.0|2099.88|2.686371947147601|0.027561820759174675|27.561820759174676|0.9984249488108363|998.4249488108363
112|2021|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|25655|76068.0|2099.88|2.686371947147601|0.08185071136230755|81.85071136230755|2.9650360553498345|2965.0360553498344
113|2021|CARIBE|ATLANTICO-SABANALARGA|ATLANTICO|SABANALARGA|101843|76068.0|2099.88|2.686371947147601|0.020618795597144624|20.618795597144626|0.7469143681941812|746.9143681941812
114|2017|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|27318|5989.887|4.234500000000001|0.07064421366834157|0.000155007687239183|0.15500768723918298|0.219265209751812|219.265209751812
115|2017|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|1683|5989.887|4.234500000000001|0.07064421366834157|0.0025160427807486637|2.5160427807486636|3.5590534759358285|3559.0534759358284
116|2017|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|29001|5989.887|4.234500000000001|0.07064421366834157|0.0001460122064756388|0.1460122064756388|0.20654070549291403|206.54070549291404
117|2018|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|28095|25046.513999999996|7.757099999999999|0.03096118809060065|0.0002761025093432995|0.2761025093432995|0.8914936465563266|891.4936465563266
118|2018|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|1734|25046.513999999996|7.757099999999999|0.03096118809060065|0.004473529411764705|4.473529411764705|14.44435640138408|14444.35640138408
119|2018|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|29829|25046.513999999996|7.757099999999999|0.03096118809060065|0.00026005229809916524|0.26005229809916525|0.8396699185356531|839.6699185356531
120|2019|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|29258|25952.85000000001|5.08833|0.019602211605993895|0.00017391243420602912|0.17391243420602912|0.8870343154009163|887.0343154009163
121|2019|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|1769|25952.85000000001|5.08833|0.019602211605993895|0.0028763877897117016|2.8763877897117016|14.670915771622392|14670.91577162239
122|2019|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|31027|25952.85000000001|5.08833|0.019602211605993895|0.0001639968414606633|0.1639968414606633|0.8364601798433625|836.4601798433625
123|2020|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|30211|32509.704000000012|7.379999999999998|0.022695762018513085|0.00024428188408195684|0.24428188408195683|1.0760883122041645|1076.0883122041644
124|2020|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|1789|32509.704000000012|7.379999999999998|0.022695762018513085|0.0041252096143096694|4.12520961430967|18.17199776411404|18171.99776411404
125|2020|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|32000|32509.704000000012|7.379999999999998|0.022695762018513085|0.00023062499999999995|0.23062499999999994|1.0159282500000004|1015.9282500000004
126|2021|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|30762|14785.199999999995|0.9720000000000004|0.00657370954429585|3.159742539496783e-05|0.03159742539496783|0.4806319485078992|480.6319485078992
127|2021|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|1812|14785.199999999995|0.9720000000000004|0.00657370954429585|0.0005364238410596029|0.5364238410596028|8.15960264900662|8159.602649006621
128|2021|CARIBE|ATLANTICO-SANTO TOMAS|ATLANTICO|SANTO TOMAS|32574|14785.199999999995|0.9720000000000004|0.00657370954429585|2.9839749493461055e-05|0.029839749493461055|0.45389574507275726|453.8957450727573
129|2017|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|581706|100920.25799999997|138.3939|0.13694413827817947|0.00023791038772163258|0.2379103877216326|0.17349014450598751|173.4901445059875
130|2017|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|1330|100920.25799999997|138.3939|0.13694413827817947|0.10405556390977444|104.05556390977443|75.87989323308268|75879.89323308268
131|2017|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|583036|100920.25799999997|138.3939|0.13694413827817947|0.00023736767540940868|0.23736767540940867|0.1730943852523686|173.0943852523686
132|2018|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|602644|424968.48000000016|1202.9319900000012|0.282264824940493|0.001996090544334634|1.9960905443346342|0.7051733361652985|705.1733361652986
133|2018|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|1355|424968.48000000016|1202.9319900000012|0.282264824940493|0.8877726863468643|887.7726863468644|313.6298745387455|313629.8745387455
134|2018|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|603999|424968.48000000016|1202.9319900000012|0.282264824940493|0.0019916125523386646|1.9916125523386645|0.7035913635618605|703.5913635618605
135|2019|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|636953|426327.87600000045|8596.292850000002|1.9765038288697054|0.013495961004972112|13.495961004972113|0.6693239155793291|669.3239155793291
136|2019|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|1112|426327.87600000045|8596.292850000002|1.9765038288697054|7.730479181654678|7730.479181654678|383.38837769784215|383388.37769784214
137|2019|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|638065|426327.87600000045|8596.292850000002|1.9765038288697054|0.013472440660434284|13.472440660434284|0.6681574385054821|668.1574385054821
138|2020|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|664141|598929.0959999998|25268.55000000001|4.048164898077814|0.03804696593042744|38.04696593042744|0.9018101517599422|901.8101517599422
139|2020|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|880|598929.0959999998|25268.55000000001|4.048164898077814|28.714261363636375|28714.261363636375|680.6012454545452|680601.2454545451
140|2020|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|665021|598929.0959999998|25268.55000000001|4.048164898077814|0.037996619655619915|37.99661965561992|0.9006168166118059|900.6168166118059
141|2021|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|676179|528070.4279999998|20855.429999999997|3.7993163732505386|0.030843060787158424|30.843060787158425|0.7809624788702397|780.9624788702397
142|2021|CARIBE|ATLANTICO-SOLEDAD|ATLANTICO|SOLEDAD|891|528070.4279999998|20855.429999999997|3.7993163732505386|23.40676767676767|23406.76767676767|592.6716363636361|592671.6363636361
