ID EMPRESA,NOMBRE EMPRESA,AÑO CARGUE,PERIODO CARGUE,NUAP,DEPARTAMENTO,MUNICIPIO,NUMERO DE SUSCRIPTORES ATENDIDOS,NUMERO DE SUSCRIPTORES PREDIO DESOCUPADO,COSTO DE RECOLECCION  Y TRANSPORTE,COSTO DE DISPOSICION FINAL,TONELADAS DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN ,TONELADAS MENSUALES DE RECHAZO DEL APROVECHAMIENTO DEL ÁREA DE PRESTACIÓN. ,TONELADAS MENSUALES DE BARRIDO Y LIMPIEZA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE LIMPIEZA URBANA DEL ÁREA DE PRESTACIÓN,TONELADAS MENSUALES DE RESIDUOS NO APROVECHABLES DEL ÁREA DE PRESTACIÓN-QNAZ,"TONELADAS MENSUALES EFECTIVAMENTE APROVECHADAS NO AFORADAS DE LA PERSONA PRESTADORA J DE RTA, REPORTADAS POR LAS ECA-QAJ. "
22581,REGION LIMPIA S.A. ESP,2018,DICIEMBRE,998068077,SANTANDER,BARBOSA,8568,234,158062.5,37952,591.278,0,19.636,2.259,,
333,COMPAÑIA DE SERVICIOS PUBLICOS DOMICILIARIOS S.A. E.S.P.,2016,AGOSTO,990266170,RISARALDA,DOSQUEBRADAS,5211,124,116300.73,25486.76,253.86,0,7.89,8.58,,
333,COMPAÑIA DE SERVICIOS PUBLICOS DOMICILIARIOS S.A. E.S.P.,2017,ENERO,990266170,RISARALDA,DOSQUEBRADAS,5093,128,125103,25486,275.75,0,8.25,12.4,,
333,COMPAÑIA DE SERVICIOS PUBLICOS DOMICILIARIOS S.A. E.S.P.,2019,ENERO,990266170,RISARALDA,DOSQUEBRADAS,6045,237,127406,30240.5,303.95,0,11.2,10.5,,
20592,CORASEO S.A. E.S.P.,2018,DICIEMBRE,488723660,CORDOBA,SAHAGUN,14186,92,123436.59,37992.55,1201.51,0,40,0,,
25692,CENTRAL COLOMBIANA DE ASEO S.A ESP,2018,DICIEMBRE,564115176,BOYACA,CHIQUINQUIRA,15487,377,90052,69575,988,0,98,0,,
2690,BIOGER S.A.S. E.S.P.,2018,AGOSTO,1110447555,MAGDALENA,PLATO,4258,0,170051.65,45297.56,211.28,0,2.23,0,,
2338,"CORPORACION ACUEDUCTO MULTIVEREDAL CARMIN, CUCHILLAS, MAMPUESTO Y ANEXOS",2018,DICIEMBRE,699005615,ANTIOQUIA,RIONEGRO,8283,6,179317.55,28483.32,606.96,0,15.727,2,,
22087,FUTURASEO S.A.S E.S.P,2018,DICIEMBRE,346205837,ANTIOQUIA,TURBO,25801,241,90250.41,35610,2367.86,0,164.34,12.04,,
20592,CORASEO S.A. E.S.P.,2018,DICIEMBRE,488523162,CORDOBA,CERETE,1663,1,112503.96,37403.53,119.502,0,4.26,0,,
2239,ASOCIACION DE SOCIOS SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL BARRIO CARTAGENA FACATATIVA,2018,DICIEMBRE,437325269,CUNDINAMARCA,FACATATIVA,165,0,7003,1113,13.57,0,0.4,13.16,,
1876,EMPRESA METROPOLITANA DE ASEO DE PASTO S.A.  E.S.P. ,2018,DICIEMBRE,966052001,NARINO,PASTO,105102,4947,89307.26,34962.23,10026.68,0,476.24,195.05,,
1896,VEOLIA ASEO PALMIRA S.A.S. E.S.P.,2018,DICIEMBRE,256276520,VALLE DEL CAUCA,PALMIRA,86049,2565,132407,32987,6124,0,218.8,271.4,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2018,DICIEMBRE,42476001,VALLE DEL CAUCA,CALI,131765,1752,132820.04,23854.26,9852.24,0,860.65,0,,
20579,OCCIDENTE LIMPIO S.A.S E.S.P.,2018,DICIEMBRE,835505042,ANTIOQUIA,SANTA FE DE ANTIOQUIA,9276,47,177743.81,27642.97,439.01,0,32.84,1.22,,
2044,INTERASEO S.A.S.  E.S.P.,2018,DICIEMBRE,650108634,ATLANTICO,SABANAGRANDE,5728,5,103338.61,33451.15,700.838,0.002,50.297,9.702,,
3304,SERVIASEO S.A.  E.S.P.,2018,DICIEMBRE,1018547555,MAGDALENA,PLATO,9164,5,124228,47789.15,563.17,0,12.13,0,,
23450,URBASER LA TEBAIDA S.A. E.S.P.,2018,DICIEMBRE,358363401,QUINDIO,LA TEBAIDA,9081,19,84660.26,37398.68,749.66,0,44.7,0,,
2202,EMPRESA DE SERVICIOS PUBLICOS DE CAJICA S.A.  E.S.P.,2018,DICIEMBRE,867525126,CUNDINAMARCA,CAJICA,25671,1780,112694.79,29714.77,1816.08,0,103.69,0,,
2682,VEOLIA ASEO SUR OCCIDENTE S.A.  E.S.P.,2018,DICIEMBRE,718976895,VALLE DEL CAUCA,ZARZAL,9287,205,140672,32987,657.6,0,15,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2018,DICIEMBRE,441005380,ANTIOQUIA,LA ESTRELLA,3,0,127999.88,28483.32,15.1,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2018,DICIEMBRE,441205631,ANTIOQUIA,SABANETA,4,0,127999.88,28483.32,29.62,0,0,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2018,DICIEMBRE,440505088,ANTIOQUIA,BELLO,3,0,127999.88,28483.32,45.04,0,0,0,,
2979,EMPRESA DE SERVICIOS URBANOS S.A.S E.S.P.,2018,DICIEMBRE,324173443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,9895,18,158040.92,51330,795.72,0,56.25,3.03,,
20550,ECOPROCESOS HÁBITAT LÍMPIO S. EN C.A. E.S.P.,2018,DICIEMBRE,254425473,CUNDINAMARCA,MOSQUERA,37904,117,87341,29743,2821.272,0,81.23,27.44,,
22669,EMPRESA DE SERVICIOS PUBLICOS DE VILLANUEVA ESPAVI S.A. E.S.P.,2018,DICIEMBRE,951885440,CASANARE,VILLANUEVA,5986,36,78658,162220,441,0,81,47,,
39834,PROMOAMBIENTAL DISTRITO S A S ESP,2018,DICIEMBRE,880211001,"BOGOTA, D.C.","BOGOTA, D.C.",2609646,7828,87541.79,36487.01,38451.82,0,3385.98,737.71,,
40018,Area Limpia Distrito Capital S.A.S E.S.P,2018,DICIEMBRE,905511001,"BOGOTA, D.C.","BOGOTA, D.C.",391481,759,96280.66,21545.09,22508.49,0,599.79,375.53,,
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2018,SEPTIEMBRE,1086523807,CORDOBA,TIERRALTA,8942,0,148441.1,33469.25,868.225,0,17.36,0,,
22403,SERVICIOS AMBIENTALES DE CORDOBA S.A.S. E.S.P.,2018,OCTUBRE,1086523807,CORDOBA,TIERRALTA,8942,0,149623.37,33469.25,787.15,0,15.743,0,,
185,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MADRID E.S.P.",2018,JULIO,1192725430,CUNDINAMARCA,MADRID,28127,2565,93647.33,29742.57,1897,0,127.06,0,,
21902,CIUDAD LIMPIA DEL HUILA S.A. E.S.P.,2018,NOVIEMBRE,1187041551,HUILA,PITALITO,1490,2,71457.93,62997.8,114.78,0,6.92,0,,
2044,INTERASEO S.A.S.  E.S.P.,2019,MARZO,881508078,ATLANTICO,BARANOA,13283,57,114497.39,33461.79,1448.803,0,149.99,6.95,,
2044,INTERASEO S.A.S.  E.S.P.,2019,MARZO,649547001,MAGDALENA,SANTA MARTA,151510,1180,86300.59,31461.96,15778.462,5.703,1195.3,268.407,,
25663,FLORIDASEO S.A ESP,2019,MARZO,998276275,VALLE DEL CAUCA,FLORIDA,15103,157,157800,29480.02,1261.1,0,23.77,0,,
20387,LIMPIEZA URBANA S.A. E.S.P.,2019,ABRIL,852168547,SANTANDER,PIEDECUESTA,5785,107,12921.7,27739,333.72,0,13.76,0,,
722,ACUASAN E.I.C.E  E.S.P,2019,FEBRERO,246368679,SANTANDER,SAN GIL,18988,1505,96836.01,133170.38,1193.99,1.9,1.32,10.02,,
20387,LIMPIEZA URBANA S.A. E.S.P.,2019,FEBRERO,852068307,SANTANDER,GIRON,650,15,110339.23,27739,22.193,0,1.63,0,,
2018,VEOLIA ASEO PRADERA S.A.S. E.S.P.,2019,FEBRERO,166176563,VALLE DEL CAUCA,PRADERA,10917,578,148106,33680,840.9,0,17.9,0,,
3213,MISION AMBIENTAL S.A. E.S.P.,2019,MARZO,877576001,VALLE DEL CAUCA,CALI,27065,21,138608,32791.5,1218.81,0,50.69,0,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2019,MARZO,372568001,SANTANDER,BUCARAMANGA,5875,911,108480.63,27739,403,0,8.33,0,,
1873,TRASH BUSTERS S.A.  E.S.P.,2019,MARZO,985688001,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",SAN ANDRES,19862,1973,84182,96862,2087.22,0,136.46,66.35,,
22581,REGION LIMPIA S.A. ESP,2019,ABRIL,998068077,SANTANDER,BARBOSA,8908,257,164090.3,37407.07,584.541,0,19.317,2.331,,
2043,ENVIASEO E.S.P.,2019,ABRIL,314105266,ANTIOQUIA,ENVIGADO,86882,86,135687.48,28724.02,5476.07,1.66,366.09,10.75,,
2263,CARA LIMPIA S.A. E.S.P.,2019,ABRIL,326168307,SANTANDER,GIRON,5916,31,93975.92,26351.6,446.93,0,21.99,0,,
2044,INTERASEO S.A.S.  E.S.P.,2019,FEBRERO,649073001,TOLIMA,IBAGUE,176807,1333,99103.95,32605.42,12898.535,0.271,852.295,224.485,,
2460,PRO-AMBIENTALES  S.A  E.S.P.,2019,FEBRERO,956176001,VALLE DEL CAUCA,CALI,168,0,162919,29568,194.31,0,0,0,,
2690,BIOGER S.A.S. E.S.P.,2019,MARZO,651113836,BOLIVAR,TURBACO,23090,799,90548.02,22929.27,2380.95,0,17.54,1,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2019,MARZO,366254874,NORTE DE SANTANDER,VILLA DEL ROSARIO,25781,2702,97833,29286,1957,0,69,3,,
22714,URBASER DUITAMA S.A. E.S.P.,2019,MARZO,374415238,BOYACA,DUITAMA,41051,2161,116029.11,38972.37,2274.23,0,225.18,56.28,,
403,EMPRESA DE SERVICIOS PUBLICOS DE FUSAGASUGA E.S.P,2019,FEBRERO,164525290,CUNDINAMARCA,FUSAGASUGA,42219,4454,134394.13,28648.25,2687.59,0,201.57,16.22,,
732,EMPRESAS PUBLICAS DE ARMENIA ,2019,FEBRERO,242463001,QUINDIO,ARMENIA,109235,2854,101423.75,37744.46,6647.46,0.72,92.03,326.82,,
23450,URBASER LA TEBAIDA S.A. E.S.P.,2019,FEBRERO,358363401,QUINDIO,LA TEBAIDA,9152,63,87120.96,38414.31,731.51,0,43.89,0,,
2682,VEOLIA ASEO SUR OCCIDENTE S.A.  E.S.P.,2019,FEBRERO,719076400,VALLE DEL CAUCA,LA UNION,8253,331,159511,33680,589.2,0,11.2,1.4,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2019,FEBRERO,366485001,CASANARE,YOPAL,15756,583,100447,52130,1603,0,115,0,,
20318,ASEO ESPECIAL SOLEDAD S.A.S.  E.S.P. ,2019,ABRIL,388308758,ATLANTICO,SOLEDAD,103514,319,111101,33461.79,11913.492,0,693.448,31.245,,
22333,VEOLIA ASEO CALI  S.A   E. S. P.,2019,ABRIL,404376001,VALLE DEL CAUCA,CALI,239299,488,133121.3,29480.02,15560.12,0,933.61,0,,
1869,VEOLIA ASEO TULUA S.A.S  E.S.P,2019,ABRIL,190176834,VALLE DEL CAUCA,TULUA,52255,822,95828.69,33679.95,4056.46,0,110.68,72.48,,
81,ASEO TECNICO S.A.S. E.S.P.,2019,MARZO,26144430,LA GUAJIRA,MAICAO,21913,212,92384.84,66964.6,3247.299,0.031,175.312,1.34,,
2044,INTERASEO S.A.S.  E.S.P.,2019,MARZO,649805686,ANTIOQUIA,SANTA ROSA DE OSOS,7382,11,162962.2,28724.05,436.593,0.085,15.772,1.195,,
2044,INTERASEO S.A.S.  E.S.P.,2019,MARZO,648944650,LA GUAJIRA,SAN JUAN DEL CESAR,6055,87,123278.73,76202.94,721.473,0,36.117,0,,
2271,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE PIEDECUESTA E.S.P.,2019,MARZO,2168547,SANTANDER,PIEDECUESTA,32547,766,81747.46,28026.18,2272.13,0,31.87,0,,
175,"EMPRESA MUNICIPAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FUNZA ",2019,ABRIL,156125286,CUNDINAMARCA,FUNZA,26324,977,86219.87,29742.57,1928.06,0,104.47,56.91,,
333,COMPAÑIA DE SERVICIOS PUBLICOS DOMICILIARIOS S.A. E.S.P.,2019,ABRIL,990266170,RISARALDA,DOSQUEBRADAS,6045,237,127406,30240,320.28,0,10.1,18.2,,
3383,SERVICIOS AMBIENTALES S.A.  E.S.P.,2019,MARZO,748973449,TOLIMA,MELGAR,17698,257,124904.78,34918.42,1203.66,0,122.77,0,,
20300,URBASER MONTENEGRO S.A E.S.P.,2019,ABRIL,176163470,QUINDIO,MONTENEGRO,10489,182,89607.18,36311.41,731.56,0,36.58,0,,
1868,VEOLIA ASEO BUGA  S.A.  E.S.P.,2019,ABRIL,398176111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,36391,820,86948.47,33679.95,2573.39,0,114.31,27.98,,
2044,INTERASEO S.A.S.  E.S.P.,2019,ABRIL,976044279,LA GUAJIRA,FONSECA,5523,107,97761.71,74298.27,838.305,0,41.955,0,,
3304,SERVIASEO S.A.  E.S.P.,2019,ABRIL,907770215,SUCRE,COROZAL,12017,222,90082.03,43717.06,1217.5,0,12.2,0,,
1876,EMPRESA METROPOLITANA DE ASEO DE PASTO S.A.  E.S.P. ,2019,MARZO,966052001,NARINO,PASTO,107527,5212,91248.94,35070.59,10090.83,0.48,485.75,121.36,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2019,MARZO,440405001,ANTIOQUIA,MEDELLIN,812241,292,127979.21,28724.05,55723.66,35.78,1775.94,82.63,,
40018,Area Limpia Distrito Capital S.A.S E.S.P,2019,ABRIL,905511001,"BOGOTA, D.C.","BOGOTA, D.C.",409003,683,96616.7,26016.2,23455.16,0,726.95,344.18,,
22087,FUTURASEO S.A.S E.S.P,2019,ABRIL,346205837,ANTIOQUIA,TURBO,25650,207,90115.29,36018,2631.37,0,216.75,18.6,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2019,FEBRERO,372668276,SANTANDER,FLORIDABLANCA,4398,528,122628.22,27739,274.3,0,12,0,,
1252,EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P,2019,FEBRERO,226117174,CALDAS,CHINCHINA,14619,737,111288.19,33406.45,945.47,0,29.95,0,,
22303,EMPRESA DE SERVICIOS PUBLICOS DE TOCANCIPA S.A.  E.S.P.,2019,MARZO,901625817,CUNDINAMARCA,TOCANCIPA,6665,783,183667,29742,290.4,0,17.838,0,,
2044,INTERASEO S.A.S.  E.S.P.,2019,ABRIL,649747053,MAGDALENA,ARACATACA,6342,42,103429.36,77375.73,534.997,0.06,18.345,0,,
2044,INTERASEO S.A.S.  E.S.P.,2019,ABRIL,649270742,SUCRE,SAN LUIS DE SINCE,5321,70,137849.82,38770.43,386.078,0.002,31.866,0,,
732,EMPRESAS PUBLICAS DE ARMENIA ,2019,ABRIL,242463001,QUINDIO,ARMENIA,109235,2854,101423.75,37744.46,6647.46,0.72,92.03,326.82,,
2690,BIOGER S.A.S. E.S.P.,2019,ABRIL,650920060,CESAR,BOSCONIA,7672,13,79309.14,63554.45,815.37,0,12.6,0,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2019,ABRIL,366254874,NORTE DE SANTANDER,VILLA DEL ROSARIO,25781,2702,97833,29286,1957,0,69,3,,
2361,ASEO SIDERENSE S.A.S. E.S.P.,2019,FEBRERO,310105380,ANTIOQUIA,LA ESTRELLA,15839,29,142179.83,28724.02,1657.308,0.112,19.948,0,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2019,ABRIL,42476001,VALLE DEL CAUCA,CALI,131909,1928,133121.29,23766.01,10327.85,0,896.04,0,,
2163,EMPRESA DE SERVICIOS PÚBLICOS DE ACACIAS ESP,2019,ABRIL,464750006,META,ACACIAS,23070,1538,134224.27,37173.66,1443.64,0,19.01,21.41,,
639,EMPRESA DE SERVICIOS PUBLICOS DE AGUAZUL S.A. E.S.P.  ,2019,ABRIL,1038885010,CASANARE,AGUAZUL,8569,634,90365.55,154422.23,552.74,0,0,0,,
2979,EMPRESA DE SERVICIOS URBANOS S.A.S E.S.P.,2019,ABRIL,324173443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,10071,18,155082,51330,777.99,0,57.72,3.03,,
1770,CARTAGÜEÑA DE ASEO TOTAL E.S.P.,2019,ABRIL,1018476147,VALLE DEL CAUCA,CARTAGO,41416,2077,120149.54,30663.25,2526.42,0.79,98.31,11.17,,
1917,SOCIEDAD DE ASEO DE BELLO S.A. E.S.P.,2019,FEBRERO,124105088,ANTIOQUIA,BELLO,150260,55,122175.36,28724.02,8924.095,2.101,152.097,34.9,,
3328,SERVICIOS INTEGRALES EFECTIVOS S.A.  E.S.P.,2019,ABRIL,996018001,CAQUETA,FLORENCIA,42885,557,92585.4,56471,3585.26,0,118.32,0,,
2173,SERVIASEO ITAGÜÍ S.A.S. E.S.P.,2019,MARZO,310205360,ANTIOQUIA,ITAGUI,93174,118,130180.42,28724.05,7288.587,0.028,252.11,0,,
2614,CIUDAD LIMPIA BOGOTÁ S.A. E.S.P.,2019,MARZO,877611001,"BOGOTA, D.C.","BOGOTA, D.C.",491672,2345,79502.01,36487.01,34973.86,0,1643.44,1030.35,,
2636,REDIBA S.A ES.P,2017,ABRIL,1172468081,SANTANDER,BARRANCABERMEJA,65833,862,88332.91,56664.07,4094.41,0,383.69,0,,
2636,REDIBA S.A ES.P,2017,MAYO,1172468081,SANTANDER,BARRANCABERMEJA,65833,862,88332.91,56664.07,4094.41,0,383.69,0,,
2636,REDIBA S.A ES.P,2017,AGOSTO,1172468081,SANTANDER,BARRANCABERMEJA,65572,851,90816.93,56575.48,3946.7,0,453.17,0,,
2636,REDIBA S.A ES.P,2018,ABRIL,1172468081,SANTANDER,BARRANCABERMEJA,65159,1236,91416.47,58709.78,4128.91,0,383.55,0,,
2636,REDIBA S.A ES.P,2019,MARZO,1172468081,SANTANDER,BARRANCABERMEJA,64054,973,96136.55,59650.66,4207.92,0,411.85,0,,
2636,REDIBA S.A ES.P,2019,ABRIL,1172468081,SANTANDER,BARRANCABERMEJA,64054,973,96136.55,59650.66,4207.92,0,411.85,0,,
2636,REDIBA S.A ES.P,2019,MAYO,1172468081,SANTANDER,BARRANCABERMEJA,64054,973,96136.55,59650.66,4207.92,0,411.85,0,,
2636,REDIBA S.A ES.P,2016,JULIO,1172668001,SANTANDER,BUCARAMANGA,5972,35,112513,25205,247.89,0,3.46,0,,
2636,REDIBA S.A ES.P,2017,OCTUBRE,1172668001,SANTANDER,BUCARAMANGA,6202,167,113452.76,24997.79,246.09,0,3.21,0,,
2636,REDIBA S.A ES.P,2018,FEBRERO,1172668001,SANTANDER,BUCARAMANGA,6099,115,116702.97,25798.22,280.92,0,3.57,0,,
2636,REDIBA S.A ES.P,2018,JUNIO,1172668001,SANTANDER,BUCARAMANGA,6099,115,116702.97,25798.22,280.92,0,3.57,0,,
2636,REDIBA S.A ES.P,2018,AGOSTO,1172668001,SANTANDER,BUCARAMANGA,5844,97,115762.02,25959.65,264.48,0,3.19,0,,
2636,REDIBA S.A ES.P,2016,NOVIEMBRE,1172568276,SANTANDER,FLORIDABLANCA,43849,197,79881,25205,3382.14,0,89.11,0,,
2636,REDIBA S.A ES.P,2019,JUNIO,1172568276,SANTANDER,FLORIDABLANCA,43621,264,86940.52,26351.67,3513.75,0,89.98,0,,
22087,FUTURASEO S.A.S E.S.P,2019,MAYO,693105790,ANTIOQUIA,TARAZA,8407,57,109944.96,160928.33,345.44,0,24.09,0,,
2263,CARA LIMPIA S.A. E.S.P.,2019,MAYO,326268547,SANTANDER,PIEDECUESTA,3540,15,136332.5,26351.6,234.7,0,8.96,0,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2019,ABRIL,440705360,ANTIOQUIA,ITAGUI,842,0,127979.21,28724.05,314.85,0,4.2,0,,
3328,SERVICIOS INTEGRALES EFECTIVOS S.A.  E.S.P.,2019,MAYO,996018001,CAQUETA,FLORENCIA,42885,557,92585.4,56471,3760.31,0,124.09,0,,
22087,FUTURASEO S.A.S E.S.P,2019,MAYO,346205837,ANTIOQUIA,TURBO,25650,207,90115.29,36018,2396.03,0,216.75,18.6,,
2682,VEOLIA ASEO SUR OCCIDENTE S.A.  E.S.P.,2019,MAYO,719076400,VALLE DEL CAUCA,LA UNION,8253,331,160271.23,33679.95,589.22,0,11.24,1.44,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2019,MAYO,441105212,ANTIOQUIA,COPACABANA,4,0,127979.21,28724.05,79.24,0,0,0,,
2043,ENVIASEO E.S.P.,2019,MAYO,314105266,ANTIOQUIA,ENVIGADO,86882,86,135687.48,28724.02,5476.07,1.66,366.09,10.75,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2019,MAYO,372668276,SANTANDER,FLORIDABLANCA,4398,528,122628.22,27739,274.3,0,12,0,,
403,EMPRESA DE SERVICIOS PUBLICOS DE FUSAGASUGA E.S.P,2020,SEPTIEMBRE,164525290,CUNDINAMARCA,FUSAGASUGA,44890,6052,137199.12,31900,2947.13,1.5,202.83,29.3,2714.995,4.17
2044,INTERASEO S.A.S.  E.S.P.,2019,MAYO,648944650,LA GUAJIRA,SAN JUAN DEL CESAR,6055,87,123278.73,76202.94,721.473,0,36.117,0,,
39834,PROMOAMBIENTAL DISTRITO S A S ESP,2019,MAYO,880211001,"BOGOTA, D.C.","BOGOTA, D.C.",2674887,10009,90658.87,36487.01,38445.86,0,1329.35,523.53,,
806,BIOAGRICOLA DEL LLANO S.A  EMPRESA DE SERVICIOS PUBLICOS,2019,MAYO,2450001,META,VILLAVICENCIO,163194,1255,99499.2,35385.25,12234.13,2.373,1359.09,220.3,,
2866,VEOLIA ASEO NORTE DE SANTANDER SAS ESP,2019,MAYO,631520011,CESAR,AGUACHICA,27406,3565,85466,52780,2477,0,207,2,,
2044,INTERASEO S.A.S.  E.S.P.,2019,MAYO,648844001,LA GUAJIRA,RIOHACHA,33876,293,85847.8,62671.13,3877.872,0.557,151.65,15.948,,
25994,JAMUNDI ASEO SA ESP,2019,MAYO,998376364,VALLE DEL CAUCA,JAMUNDI,43510,313,131439,29480.02,4028.4,0,132.9,0,,
166,EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.,2019,MAYO,90225175,CUNDINAMARCA,CHIA,39260,2408,117268.52,30799,2931.45,5,43.23,9.7,,
2895,VEOLIA ASEO CUCUTA SA ESP ,2019,MAYO,346754001,NORTE DE SANTANDER,CUCUTA,125051,9279,92844,27543,8977,0,162,16,,
1917,SOCIEDAD DE ASEO DE BELLO S.A. E.S.P.,2019,MAYO,124105088,ANTIOQUIA,BELLO,150260,55,122175.36,28724.05,8924.095,2.101,152.097,34.9,,
2361,ASEO SIDERENSE S.A.S. E.S.P.,2019,MAYO,310105380,ANTIOQUIA,LA ESTRELLA,15839,29,142179.83,28724.05,1657.308,0.112,19.948,0,,
2372,EMPRESA DE ASEO DE BUCARAMANGA S.A. E.S.P.,2019,MAYO,579568001,SANTANDER,BUCARAMANGA,176633,1664,81236,26351,15027,6.76,509,431,,
22911,VEOLIA ASEO SANTANDER Y CESAR S.A E.S.P,2019,MAYO,372568001,SANTANDER,BUCARAMANGA,5875,911,108480.63,27739,403,0,8.33,0,,
3052,VEOLIA ASEO CARTAGENA Establecimiento-Sucursal ,2019,NOVIEMBRE,1212613001,BOLIVAR,CARTAGENA DE INDIAS,145887,1538,97328,22929,15208,4.06,430.62,50.26,,
3052,VEOLIA ASEO CARTAGENA Establecimiento-Sucursal ,2018,MARZO,1212613001,BOLIVAR,CARTAGENA DE INDIAS,131864,1340,93556,27451,16716,0,472,44,,
3052,VEOLIA ASEO CARTAGENA Establecimiento-Sucursal ,2019,FEBRERO,1212613001,BOLIVAR,CARTAGENA DE INDIAS,144856,1332,95668,22199,16441,4.5,468,48,,
3052,VEOLIA ASEO CARTAGENA Establecimiento-Sucursal ,2019,ABRIL,1212613001,BOLIVAR,CARTAGENA DE INDIAS,144856,1332,95668,22199,16441,4.5,468,48,,
3052,VEOLIA ASEO CARTAGENA Establecimiento-Sucursal ,2019,AGOSTO,1212613001,BOLIVAR,CARTAGENA DE INDIAS,145887,1538,97328,22929.31,15208,4.06,430.62,50.26,,
81,ASEO TECNICO S.A.S. E.S.P.,2019,JUNIO,26144430,LA GUAJIRA,MAICAO,21913,212,93835.28,66964.6,3247.299,0.031,175.312,1.34,,
111,EMPRESAS VARIAS DE MEDELLIN  S.A. E.S. P.,2019,JUNIO,440505088,ANTIOQUIA,BELLO,3,0,129902.61,28724.05,44.26,0,0,0,,
175,"EMPRESA MUNICIPAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE FUNZA ",2019,JUNIO,156125286,CUNDINAMARCA,FUNZA,26324,977,86219.87,29742.57,1928.06,0,104.47,56.91,,
806,BIOAGRICOLA DEL LLANO S.A  EMPRESA DE SERVICIOS PUBLICOS,2019,JUNIO,2450001,META,VILLAVICENCIO,163194,1255,99499.2,35385.25,12234.13,2.373,1359.09,220.3,,
1252,EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P,2019,JUNIO,226117174,CALDAS,CHINCHINA,14619,737,114793.77,33406.45,945.47,0,29.95,0,,
3304,SERVIASEO S.A.  E.S.P.,2019,JULIO,907770215,SUCRE,COROZAL,12204,205,95117.94,47262.77,1057.28,0,12.47,2.37,,
1873,TRASH BUSTERS S.A.  E.S.P.,2019,JUNIO,985688001,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",SAN ANDRES,19862,1973,84182,96862,2087.22,0,136.46,66.35,,
1874,AMBIENTAR E.S.P. S.A.,2019,JUNIO,960795001,GUAVIARE,SAN JOSE DEL GUAVIARE,12107,816,13896.61,17832.05,903.83,0,74.3,0,,
1967,ASEO CALDAS EMPRESA DE SERVICIOS PUBLICOS S.A.S. E.S.P.,2019,JUNIO,128605129,ANTIOQUIA,CALDAS,21800,52,152366.31,28724.05,1213.578,4.179,15.05,0,,
2044,INTERASEO S.A.S.  E.S.P.,2019,JUNIO,649073001,TOLIMA,IBAGUE,176807,1333,100659.88,32605.42,12898.535,0.271,852.295,224.485,,
729,EMPRESA DE SERVICIOS PÚBLICOS DE LA VIRGINIA E.S.P.,2019,JULIO,1088466400,RISARALDA,LA VIRGINIA,9038,296,123964.68,30722.2,481.56,0,20.39,7.62,,
2271,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE PIEDECUESTA E.S.P.,2019,JUNIO,2168547,SANTANDER,PIEDECUESTA,32547,766,81747.46,28026.18,2272.13,0,31.87,0,,
2405,EMPRESA METROPOLITANA DE ASEO DE OCCIDENTE S.A.  E.S.P.,2019,JUNIO,20117042,CALDAS,ANSERMA,7551,763,124394.92,33406.45,411.13,0,9.88,0,,
2636,REDIBA S.A ES.P,2019,JUNIO,1172468081,SANTANDER,BARRANCABERMEJA,64054,973,96136.55,59650.66,4207.92,0,411.85,0,,
